date,region,Fine dust 1 hour (ã/ã¥),Fine dust 24 hour (ã/ã¥),Ultra fine dust(ã/ã¥),Ozon(ppm),NO2(ppm),CO(ppm),SO2(ppm)
201911302200,은평구,53,55,29,0.006,0.048,0.7,0.006
201911302200,성북구,37,49,31,0.011,0.041,0.5,0.003
201911302200,중랑구,41,51,21,0.012,0.04,0.5,0.004
201911302200,광진구,35,41,29,0.002,0.047,0.8,0.003
201911302200,성동구,38,44,27,0.002,0.056,0.6,0.004
201911302200,노원구,41,43,33,0.003,0.056,0.8,0.007
201911302200,도봉구,34,42,21,0.011,0.035,0.6,0.003
201911302200,강북구,44,53,29,0.003,0.047,0.7,0.003
201911302200,동대문구,48,54,28,0.005,0.047,0.6,0.004
201911302200,관악구,55,53,34,0.003,0.059,0.7,0.005
201911302200,양천구,70,63,45,0.001,0.061,0.8,0.007
201911302200,동작구,61,54,42,0.002,0.063,0.7,0.004
201911302200,강서구,74,68,42,0.002,0.056,0.9,0.008
201911302200,금천구,47,45,40,0.002,0.062,0.8,0.006
201911302200,영등포구,53,55,43,0.005,0.05,0.7,0.004
201911302200,구로구,59,56,41,0.006,0.048,0.5,0.006
201911302200,강남구,55,58,31,0.002,0.057,0.7,0.004
201911302200,송파구,42,44,22,0.002,0.055,0.8,0.004
201911302200,강동구,55,57,0,0.003,0.061,0.7,0.005
201911302200,서초구,68,64,36,0.006,0.064,0.5,0.006
201911302100,용산구,49,50,42,0.002,0.056,0.6,0.004
201911302100,종로구,43,50,34,0.004,0.05,0.7,0.005
201911302100,중구,44,50,33,0.004,0.051,0.6,0.004
201911302100,마포구,58,57,44,0.002,0.061,0.7,0.005
201911302100,은평구,55,55,30,0.004,0.052,0.7,0.005
201911302100,서대문구,46,50,24,0.004,0.046,1.2,0.009
201911302100,도봉구,46,49,35,0.005,0.039,0.7,0.003
201911302100,동대문구,46,55,26,0.01,0.039,0.6,0.004
201911302100,노원구,39,45,32,0.002,0.059,0.8,0.007
201911302100,광진구,36,42,29,0.004,0.043,0.7,0.003
201911302100,성북구,49,53,31,0.003,0.053,0.6,0.004
201911302100,강북구,51,55,34,0.005,0.042,0.6,0.004
201911302100,성동구,40,47,0,0.003,0.052,0.6,0.004
201911302100,중랑구,55,54,32,0.003,0.055,0.7,0.004
201911302100,영등포구,53,54,40,0.004,0.05,0.7,0.004
201911302100,구로구,57,56,34,0.006,0.049,0.5,0.004
201911302100,양천구,75,63,46,0.001,0.058,0.7,0.006
201911302100,동작구,71,51,49,0.002,0.063,0.7,0.005
201911302100,관악구,57,52,36,0.002,0.063,0.8,0.005
201911302100,강서구,84,67,41,0.002,0.056,0.9,0.009
201911302100,금천구,48,44,43,0.002,0.06,0.8,0.005
201911302100,강동구,64,56,0,0.003,0.06,0.7,0.005
201911302100,서초구,63,63,39,0.007,0.061,0.5,0.006
201911302100,송파구,44,43,24,0.003,0.052,0.6,0.004
201911302100,강남구,60,58,35,0.003,0.055,0.7,0.004
201911302000,종로구,46,51,37,0.008,0.042,0.6,0.005
201911302000,용산구,50,49,41,0.002,0.059,0.6,0.005
201911302000,중구,47,51,36,0.007,0.046,0.6,0.005
201911302000,서대문구,44,54,25,0.006,0.042,1.0,0.009
201911302000,마포구,57,57,39,0.002,0.057,0.7,0.005
201911302000,은평구,52,56,32,0.006,0.048,0.7,0.006
201911302000,중랑구,57,52,30,0.004,0.058,0.7,0.004
201911302000,광진구,45,42,32,0.002,0.047,0.8,0.003
201911302000,강북구,51,56,34,0.009,0.041,0.6,0.004
201911302000,노원구,42,46,35,0.004,0.053,0.6,0.006
201911302000,동대문구,54,58,31,0.008,0.043,0.6,0.004
201911302000,성동구,45,46,34,0.004,0.051,0.6,0.005
201911302000,성북구,54,55,30,0.005,0.049,0.6,0.004
201911302000,도봉구,0,50,28,0.006,0.04,0.7,0.003
201911302000,영등포구,63,55,40,0.005,0.05,0.6,0.004
201911302000,구로구,55,55,36,0.007,0.047,0.5,0.004
201911302000,양천구,69,63,44,0.002,0.054,0.7,0.005
201911302000,관악구,56,50,36,0.003,0.059,0.7,0.005
201911302000,금천구,50,42,39,0.002,0.059,0.7,0.005
201911302000,강서구,75,68,43,0.003,0.051,0.7,0.006
201911302000,동작구,71,47,48,0.002,0.061,0.6,0.004
201911302000,강남구,67,56,39,0.003,0.055,0.7,0.004
201911302000,서초구,73,63,40,0.006,0.063,0.5,0.006
201911302000,송파구,48,41,30,0.002,0.055,0.8,0.005
201911302000,강동구,72,53,0,0.002,0.061,0.7,0.005
201911301900,중구,66,51,48,0.002,0.053,0.6,0.005
201911301900,용산구,70,47,55,0.001,0.062,0.6,0.005
201911301900,종로구,66,51,46,0.003,0.052,0.7,0.005
201911301900,서대문구,55,56,26,0.006,0.044,0.7,0.005
201911301900,은평구,70,58,38,0.005,0.052,0.7,0.006
201911301900,마포구,76,57,50,0.002,0.067,0.8,0.004
201911301900,광진구,58,39,40,0.001,0.052,0.8,0.003
201911301900,도봉구,46,49,27,0.01,0.037,0.6,0.004
201911301900,동대문구,82,57,48,0.003,0.052,0.7,0.005
201911301900,중랑구,78,49,44,0.004,0.064,0.8,0.005
201911301900,성북구,54,54,47,0.004,0.052,0.6,0.004
201911301900,강북구,69,57,43,0.01,0.043,0.5,0.004
201911301900,노원구,54,45,45,0.003,0.055,0.6,0.006
201911301900,성동구,57,44,35,0.002,0.056,0.7,0.005
201911301900,구로구,67,54,41,0.006,0.05,0.5,0.005
201911301900,강서구,95,69,54,0.002,0.053,0.7,0.007
201911301900,양천구,82,61,50,0.001,0.057,0.7,0.006
201911301900,관악구,57,47,38,0.003,0.06,0.7,0.006
201911301900,동작구,61,45,46,0.002,0.062,0.6,0.005
201911301900,영등포구,61,53,49,0.005,0.053,0.7,0.004
201911301900,금천구,51,39,39,0.001,0.06,0.7,0.007
201911301900,강남구,79,52,44,0.002,0.061,0.8,0.005
201911301900,강동구,72,51,0,0.002,0.069,0.9,0.005
201911301900,서초구,84,62,43,0.006,0.067,0.5,0.007
201911301900,송파구,61,39,34,0.002,0.063,0.9,0.006
201911301800,중구,73,48,49,0.002,0.064,0.7,0.007
201911301800,용산구,65,43,50,0.002,0.072,0.8,0.007
201911301800,종로구,71,46,56,0.002,0.062,0.8,0.006
201911301800,은평구,70,57,40,0.004,0.055,0.7,0.006
201911301800,마포구,78,53,52,0.002,0.072,0.8,0.006
201911301800,서대문구,74,54,33,0.003,0.051,0.7,0.005
201911301800,성북구,79,52,41,0.002,0.062,0.7,0.005
201911301800,노원구,53,42,43,0.002,0.065,0.7,0.006
201911301800,동대문구,79,54,47,0.002,0.063,0.9,0.006
201911301800,광진구,47,35,32,0.001,0.054,0.8,0.004
201911301800,성동구,65,41,40,0.002,0.067,0.7,0.007
201911301800,도봉구,68,48,39,0.003,0.048,0.7,0.004
201911301800,강북구,74,53,47,0.002,0.057,0.6,0.004
201911301800,중랑구,60,45,31,0.003,0.069,0.9,0.006
201911301800,구로구,60,48,37,0.006,0.051,0.5,0.007
201911301800,금천구,43,36,33,0.003,0.061,0.7,0.009
201911301800,강서구,82,67,44,0.002,0.057,0.8,0.009
201911301800,양천구,76,59,45,0.002,0.06,0.7,0.008
201911301800,영등포구,76,52,42,0.005,0.055,0.8,0.005
201911301800,동작구,39,43,28,0.004,0.061,0.5,0.008
201911301800,관악구,53,44,32,0.003,0.063,0.7,0.009
201911301800,강남구,59,48,34,0.002,0.068,0.8,0.006
201911301800,송파구,29,34,13,0.006,0.056,0.7,0.007
201911301800,서초구,93,58,52,0.006,0.074,0.6,0.01
201911301800,강동구,47,49,0,0.003,0.067,0.7,0.005
201911301700,종로구,57,43,47,0.003,0.064,0.8,0.007
201911301700,용산구,51,39,43,0.003,0.071,0.7,0.006
201911301700,중구,61,42,46,0.003,0.065,0.7,0.006
201911301700,마포구,80,51,54,0.003,0.074,0.8,0.007
201911301700,서대문구,83,52,41,0.003,0.06,0.9,0.008
201911301700,은평구,91,55,42,0.005,0.067,0.9,0.007
201911301700,도봉구,49,42,31,0.004,0.05,0.8,0.004
201911301700,광진구,35,32,21,0.004,0.049,0.7,0.004
201911301700,동대문구,65,51,36,0.003,0.061,0.7,0.005
201911301700,성북구,64,48,41,0.003,0.061,0.7,0.004
201911301700,성동구,34,36,26,0.005,0.059,0.5,0.006
201911301700,강북구,61,49,41,0.004,0.059,0.7,0.004
201911301700,중랑구,45,42,22,0.005,0.062,0.7,0.005
201911301700,노원구,43,38,34,0.004,0.061,0.7,0.006
201911301700,양천구,91,56,60,0.003,0.064,0.8,0.009
201911301700,관악구,48,42,29,0.008,0.057,0.6,0.01
201911301700,금천구,35,34,28,0.008,0.054,0.6,0.011
201911301700,동작구,33,43,24,0.016,0.041,0.4,0.007
201911301700,구로구,57,45,34,0.008,0.051,0.5,0.009
201911301700,강서구,99,66,56,0.003,0.06,0.8,0.012
201911301700,영등포구,63,44,49,0.005,0.059,1.0,0.006
201911301700,강남구,44,46,28,0.004,0.061,0.7,0.005
201911301700,강동구,44,49,0,0.005,0.059,0.6,0.005
201911301700,송파구,34,35,15,0.009,0.05,0.6,0.006
201911301700,서초구,88,56,48,0.007,0.076,0.6,0.008
201911301600,중구,43,37,32,0.006,0.057,0.6,0.005
201911301600,용산구,37,36,30,0.007,0.061,0.6,0.006
201911301600,종로구,42,40,35,0.005,0.056,0.7,0.005
201911301600,서대문구,67,43,33,0.006,0.055,0.8,0.006
201911301600,마포구,66,45,45,0.004,0.066,0.8,0.006
201911301600,은평구,77,49,40,0.007,0.063,0.8,0.006
201911301600,광진구,29,32,20,0.01,0.041,0.6,0.003
201911301600,강북구,60,45,38,0.008,0.053,0.6,0.004
201911301600,성동구,33,37,20,0.011,0.05,0.5,0.006
201911301600,성북구,44,45,33,0.006,0.056,0.6,0.004
201911301600,동대문구,47,49,24,0.006,0.052,0.6,0.004
201911301600,중랑구,37,43,19,0.011,0.048,0.5,0.004
201911301600,노원구,33,36,25,0.009,0.049,0.6,0.005
201911301600,도봉구,47,40,25,0.008,0.044,0.8,0.003
201911301600,양천구,80,52,51,0.005,0.064,0.8,0.009
201911301600,강서구,89,63,48,0.005,0.06,0.8,0.01
201911301600,영등포구,63,40,42,0.005,0.055,0.6,0.006
201911301600,관악구,38,42,22,0.013,0.05,0.6,0.007
201911301600,동작구,41,45,28,0.018,0.037,0.4,0.006
201911301600,금천구,30,34,23,0.018,0.039,0.4,0.007
201911301600,구로구,70,42,46,0.01,0.049,0.5,0.007
201911301600,송파구,35,35,19,0.008,0.052,0.6,0.005
201911301600,강남구,41,47,23,0.013,0.049,0.5,0.005
201911301600,서초구,66,49,35,0.013,0.065,0.5,0.008
201911301600,강동구,45,51,0,0.008,0.053,0.6,0.005
201911301500,용산구,37,36,31,0.01,0.052,0.5,0.004
201911301500,종로구,40,40,30,0.01,0.045,0.6,0.005
201911301500,중구,35,36,26,0.011,0.045,0.5,0.005
201911301500,마포구,40,41,29,0.005,0.061,0.6,0.005
201911301500,은평구,55,42,35,0.009,0.056,0.7,0.006
201911301500,서대문구,50,38,24,0.009,0.047,0.7,0.005
201911301500,광진구,31,33,23,0.007,0.041,0.6,0.002
201911301500,동대문구,43,50,23,0.011,0.043,0.6,0.004
201911301500,중랑구,42,44,21,0.009,0.048,0.6,0.003
201911301500,성북구,43,45,23,0.01,0.047,0.5,0.003
201911301500,강북구,47,41,29,0.01,0.047,0.6,0.004
201911301500,성동구,45,38,27,0.009,0.049,0.5,0.005
201911301500,도봉구,37,38,23,0.01,0.04,0.7,0.002
201911301500,노원구,38,37,30,0.009,0.049,0.6,0.004
201911301500,금천구,37,35,30,0.015,0.042,0.5,0.006
201911301500,강서구,69,59,34,0.006,0.057,0.7,0.007
201911301500,영등포구,38,36,28,0.011,0.043,0.5,0.007
201911301500,양천구,57,51,37,0.008,0.057,0.7,0.007
201911301500,구로구,34,40,23,0.021,0.035,0.4,0.007
201911301500,동작구,48,46,34,0.014,0.042,0.5,0.005
201911301500,관악구,40,43,24,0.017,0.04,0.5,0.006
201911301500,송파구,36,36,18,0.007,0.05,0.6,0.004
201911301500,서초구,44,46,22,0.017,0.051,0.4,0.007
201911301500,강동구,48,52,0,0.006,0.052,0.7,0.004
201911301500,강남구,46,49,26,0.011,0.046,0.6,0.004
201911301400,종로구,38,41,30,0.01,0.043,0.6,0.005
201911301400,중구,37,37,26,0.01,0.045,0.6,0.004
201911301400,용산구,38,36,32,0.01,0.049,0.5,0.004
201911301400,은평구,55,38,29,0.01,0.051,0.7,0.005
201911301400,마포구,40,42,29,0.011,0.047,0.6,0.004
201911301400,서대문구,50,35,25,0.009,0.045,0.7,0.005
201911301400,성동구,37,37,22,0.01,0.045,0.5,0.005
201911301400,광진구,31,33,22,0.008,0.038,0.6,0.002
201911301400,동대문구,50,51,26,0.011,0.041,0.5,0.003
201911301400,도봉구,31,39,17,0.013,0.034,0.6,0.002
201911301400,노원구,30,39,22,0.011,0.04,0.5,0.005
201911301400,강북구,38,41,24,0.014,0.042,0.5,0.003
201911301400,중랑구,42,44,22,0.008,0.046,0.6,0.003
201911301400,성북구,43,45,24,0.01,0.046,0.5,0.003
201911301400,금천구,32,36,24,0.016,0.036,0.5,0.005
201911301400,영등포구,32,35,20,0.013,0.034,0.4,0.005
201911301400,양천구,44,50,30,0.013,0.043,0.5,0.006
201911301400,관악구,43,44,24,0.015,0.04,0.5,0.005
201911301400,동작구,39,47,26,0.015,0.037,0.4,0.004
201911301400,강서구,61,56,34,0.01,0.048,0.5,0.005
201911301400,구로구,38,42,21,0.021,0.031,0.4,0.005
201911301400,강동구,47,54,0,0.007,0.048,0.6,0.004
201911301400,강남구,47,50,26,0.01,0.045,0.6,0.003
201911301400,송파구,38,36,21,0.007,0.048,0.7,0.004
201911301400,서초구,45,48,24,0.016,0.049,0.4,0.006
201911301300,종로구,38,41,28,0.009,0.041,0.7,0.004
201911301300,중구,33,37,25,0.009,0.043,0.6,0.004
201911301300,용산구,35,35,25,0.009,0.046,0.6,0.004
201911301300,은평구,43,34,26,0.013,0.042,0.6,0.005
201911301300,서대문구,37,31,19,0.011,0.038,0.6,0.004
201911301300,마포구,44,43,30,0.008,0.051,0.7,0.004
201911301300,광진구,36,34,25,0.007,0.036,0.7,0.003
201911301300,강북구,36,42,22,0.016,0.033,0.5,0.003
201911301300,성북구,43,47,25,0.011,0.04,0.5,0.004
201911301300,노원구,25,42,19,0.013,0.032,0.5,0.005
201911301300,중랑구,49,43,22,0.011,0.04,0.6,0.003
201911301300,동대문구,52,51,27,0.009,0.041,0.7,0.004
201911301300,성동구,39,36,24,0.01,0.04,0.6,0.005
201911301300,도봉구,32,42,20,0.015,0.027,0.6,0.002
201911301300,강서구,65,54,33,0.009,0.05,0.6,0.005
201911301300,영등포구,40,35,26,0.009,0.036,0.5,0.004
201911301300,동작구,44,48,26,0.013,0.038,0.6,0.004
201911301300,양천구,51,50,31,0.017,0.036,0.5,0.006
201911301300,관악구,46,44,28,0.012,0.042,0.5,0.004
201911301300,구로구,42,43,27,0.016,0.033,0.4,0.004
201911301300,금천구,31,37,23,0.016,0.031,0.5,0.004
201911301300,강동구,67,54,0,0.008,0.047,0.7,0.003
201911301300,송파구,36,36,17,0.008,0.043,0.6,0.004
201911301300,강남구,52,52,25,0.008,0.045,0.7,0.003
201911301300,서초구,51,49,29,0.012,0.054,0.5,0.005
201911301200,종로구,42,41,31,0.007,0.04,0.8,0.005
201911301200,중구,37,37,25,0.006,0.043,0.7,0.004
201911301200,용산구,38,35,32,0.007,0.044,0.5,0.003
201911301200,서대문구,37,28,17,0.011,0.033,0.6,0.004
201911301200,은평구,37,33,20,0.015,0.034,0.6,0.005
201911301200,마포구,43,42,30,0.007,0.046,0.7,0.004
201911301200,도봉구,32,45,18,0.012,0.028,0.7,0.002
201911301200,성동구,39,35,26,0.007,0.044,0.6,0.005
201911301200,성북구,42,49,25,0.009,0.037,0.5,0.003
201911301200,강북구,38,44,25,0.015,0.031,0.5,0.003
201911301200,노원구,42,45,31,0.01,0.034,0.6,0.005
201911301200,광진구,37,33,27,0.005,0.035,0.7,0.002
201911301200,중랑구,46,42,22,0.01,0.04,0.7,0.003
201911301200,동대문구,51,51,26,0.006,0.042,0.7,0.003
201911301200,구로구,45,44,27,0.011,0.036,0.5,0.004
201911301200,강서구,50,53,27,0.008,0.044,0.6,0.004
201911301200,동작구,50,49,31,0.007,0.047,0.6,0.004
201911301200,금천구,39,39,29,0.007,0.043,0.6,0.004
201911301200,영등포구,40,34,25,0.006,0.041,0.6,0.004
201911301200,양천구,55,50,33,0.006,0.048,0.7,0.005
201911301200,관악구,49,44,30,0.007,0.052,0.7,0.004
201911301200,강동구,70,52,0,0.005,0.055,0.8,0.004
201911301200,송파구,40,36,21,0.005,0.048,0.7,0.005
201911301200,서초구,53,47,24,0.01,0.054,0.5,0.005
201911301200,강남구,51,52,24,0.005,0.048,0.7,0.003
201911301100,용산구,42,34,32,0.006,0.046,0.7,0.004
201911301100,중구,42,37,27,0.005,0.043,0.8,0.004
201911301100,종로구,46,41,29,0.006,0.038,0.7,0.005
201911301100,서대문구,31,27,14,0.015,0.025,0.6,0.004
201911301100,마포구,53,40,38,0.006,0.045,0.7,0.004
201911301100,은평구,32,31,16,0.018,0.027,0.5,0.005
201911301100,노원구,55,45,37,0.004,0.058,1.1,0.006
201911301100,동대문구,49,51,23,0.006,0.036,0.6,0.003
201911301100,강북구,54,44,36,0.01,0.04,0.7,0.004
201911301100,성동구,45,34,25,0.006,0.042,0.7,0.005
201911301100,중랑구,44,41,20,0.009,0.038,0.6,0.003
201911301100,성북구,38,49,20,0.007,0.037,0.6,0.003
201911301100,광진구,35,32,24,0.005,0.032,0.7,0.003
201911301100,도봉구,41,48,22,0.007,0.035,0.8,0.003
201911301100,구로구,46,43,25,0.011,0.032,0.4,0.003
201911301100,강서구,45,55,26,0.006,0.042,0.6,0.004
201911301100,동작구,52,49,31,0.006,0.047,0.7,0.004
201911301100,금천구,44,38,33,0.005,0.051,0.8,0.005
201911301100,관악구,45,43,27,0.005,0.05,0.7,0.004
201911301100,영등포구,36,33,24,0.007,0.037,0.6,0.003
201911301100,양천구,49,49,29,0.006,0.042,0.6,0.004
201911301100,송파구,39,35,17,0.005,0.048,0.8,0.005
201911301100,강남구,59,50,28,0.004,0.048,0.7,0.003
201911301100,서초구,55,45,24,0.01,0.055,0.5,0.005
201911301100,강동구,64,50,0,0.004,0.051,0.7,0.004
201911301000,용산구,34,32,26,0.004,0.045,0.6,0.003
201911301000,종로구,41,40,30,0.005,0.041,0.8,0.005
201911301000,중구,39,36,27,0.004,0.043,0.8,0.004
201911301000,서대문구,28,26,15,0.012,0.027,0.6,0.004
201911301000,은평구,38,31,19,0.011,0.034,0.6,0.005
201911301000,마포구,46,38,28,0.005,0.046,0.7,0.003
201911301000,성동구,31,32,20,0.006,0.033,0.5,0.004
201911301000,노원구,50,42,35,0.003,0.053,1.1,0.005
201911301000,중랑구,40,41,16,0.007,0.04,0.7,0.003
201911301000,광진구,32,31,22,0.005,0.029,0.6,0.002
201911301000,강북구,54,41,32,0.006,0.044,0.8,0.004
201911301000,동대문구,51,51,24,0.005,0.042,0.8,0.003
201911301000,도봉구,56,48,33,0.005,0.039,1.1,0.003
201911301000,성북구,62,50,34,0.004,0.05,0.9,0.004
201911301000,강서구,46,57,20,0.006,0.04,0.6,0.004
201911301000,구로구,45,42,23,0.009,0.032,0.5,0.003
201911301000,관악구,42,43,24,0.004,0.054,0.8,0.004
201911301000,동작구,48,48,26,0.005,0.044,0.7,0.004
201911301000,금천구,40,36,28,0.003,0.057,0.9,0.005
201911301000,양천구,45,49,25,0.005,0.045,0.7,0.005
201911301000,영등포구,33,33,23,0.007,0.036,0.5,0.003
201911301000,강남구,59,48,24,0.003,0.048,0.8,0.003
201911301000,서초구,49,43,22,0.009,0.049,0.5,0.005
201911301000,강동구,49,47,0,0.004,0.046,0.7,0.003
201911301000,송파구,36,33,18,0.004,0.046,0.8,0.004
201911300900,중구,36,36,25,0.002,0.044,0.8,0.004
201911300900,용산구,32,31,25,0.002,0.047,0.7,0.004
201911300900,종로구,40,39,33,0.003,0.044,0.9,0.004
201911300900,마포구,37,36,24,0.003,0.045,0.7,0.003
201911300900,은평구,38,30,18,0.005,0.046,0.8,0.005
201911300900,서대문구,22,26,12,0.015,0.021,0.5,0.004
201911300900,동대문구,58,50,28,0.003,0.046,0.9,0.004
201911300900,성북구,62,47,31,0.003,0.053,1.1,0.004
201911300900,중랑구,44,41,20,0.005,0.043,0.7,0.003
201911300900,강북구,48,37,27,0.004,0.041,0.8,0.003
201911300900,광진구,32,31,21,0.003,0.031,0.7,0.002
201911300900,성동구,31,32,21,0.003,0.041,0.7,0.003
201911300900,노원구,52,39,39,0.002,0.046,1.0,0.005
201911300900,도봉구,55,45,34,0.003,0.037,1.0,0.003
201911300900,강서구,70,58,30,0.003,0.053,1.0,0.005
201911300900,동작구,50,48,32,0.003,0.05,0.8,0.004
201911300900,관악구,39,43,23,0.003,0.053,0.8,0.004
201911300900,구로구,44,41,20,0.007,0.034,0.5,0.003
201911300900,금천구,41,35,28,0.002,0.054,0.9,0.004
201911300900,영등포구,33,32,21,0.005,0.042,0.6,0.003
201911300900,양천구,49,50,28,0.003,0.049,0.7,0.004
201911300900,강남구,50,45,20,0.003,0.039,0.6,0.003
201911300900,서초구,42,42,21,0.008,0.047,0.5,0.004
201911300900,강동구,53,46,0,0.003,0.046,0.7,0.003
201911300900,송파구,34,32,13,0.003,0.041,0.8,0.003
201911300800,종로구,41,39,33,0.002,0.048,1.0,0.004
201911300800,용산구,31,31,26,0.001,0.043,0.6,0.003
201911300800,중구,37,36,25,0.002,0.046,0.8,0.004
201911300800,마포구,34,36,21,0.002,0.047,0.7,0.003
201911300800,서대문구,26,27,13,0.012,0.028,0.6,0.005
201911300800,은평구,27,28,17,0.004,0.043,0.6,0.004
201911300800,성동구,29,33,22,0.002,0.041,0.6,0.003
201911300800,성북구,47,45,28,0.002,0.049,1.0,0.003
201911300800,노원구,44,37,34,0.002,0.047,1.0,0.005
201911300800,도봉구,51,43,30,0.002,0.036,1.0,0.003
201911300800,광진구,32,31,19,0.001,0.034,0.7,0.002
201911300800,강북구,42,35,25,0.002,0.035,0.7,0.002
201911300800,중랑구,42,41,20,0.003,0.039,0.7,0.003
201911300800,동대문구,52,48,28,0.002,0.051,1.1,0.004
201911300800,동작구,48,48,30,0.002,0.053,0.8,0.004
201911300800,양천구,45,50,28,0.001,0.049,0.8,0.005
201911300800,금천구,33,34,25,0.002,0.054,0.9,0.004
201911300800,강서구,63,57,28,0.002,0.051,1.1,0.005
201911300800,관악구,35,43,22,0.002,0.048,0.6,0.004
201911300800,구로구,34,40,20,0.006,0.036,0.5,0.003
201911300800,영등포구,32,33,22,0.004,0.042,0.5,0.003
201911300800,강동구,44,45,0,0.003,0.044,0.7,0.003
201911300800,송파구,30,31,12,0.002,0.038,0.7,0.003
201911300800,강남구,41,44,22,0.002,0.038,0.6,0.002
201911300800,서초구,35,41,17,0.007,0.045,0.4,0.004
201911300700,중구,37,35,28,0.002,0.045,0.7,0.004
201911300700,종로구,39,39,30,0.002,0.048,1.1,0.004
201911300700,용산구,31,31,24,0.001,0.043,0.6,0.003
201911300700,은평구,31,29,18,0.003,0.043,0.7,0.004
201911300700,마포구,37,37,23,0.002,0.047,0.7,0.003
201911300700,서대문구,25,28,9,0.022,0.013,0.5,0.005
201911300700,강북구,39,34,24,0.002,0.035,0.6,0.002
201911300700,노원구,37,36,32,0.002,0.043,0.9,0.005
201911300700,중랑구,45,40,24,0.002,0.041,0.7,0.003
201911300700,동대문구,53,47,27,0.002,0.046,1.0,0.004
201911300700,도봉구,45,42,26,0.002,0.035,1.0,0.003
201911300700,성북구,45,44,25,0.002,0.048,1.0,0.003
201911300700,성동구,32,34,24,0.002,0.04,0.6,0.003
201911300700,광진구,27,31,9,0.001,0.032,0.6,0.002
201911300700,영등포구,32,34,19,0.005,0.042,0.6,0.004
201911300700,구로구,36,41,21,0.006,0.037,0.5,0.003
201911300700,강서구,53,57,24,0.002,0.047,0.9,0.004
201911300700,금천구,29,34,27,0.001,0.052,0.8,0.004
201911300700,양천구,47,51,29,0.001,0.053,0.8,0.005
201911300700,동작구,49,47,32,0.003,0.055,0.8,0.004
201911300700,관악구,36,45,23,0.003,0.048,0.6,0.004
201911300700,송파구,28,31,16,0.002,0.042,0.8,0.003
201911300700,강동구,39,45,0,0.002,0.039,0.6,0.003
201911300700,서초구,41,42,19,0.006,0.051,0.5,0.004
201911300700,강남구,41,45,23,0.002,0.038,0.6,0.003
201911300600,용산구,31,31,26,0.001,0.045,0.6,0.003
201911300600,종로구,41,39,31,0.002,0.045,1.0,0.004
201911300600,중구,39,34,29,0.001,0.046,0.8,0.004
201911300600,마포구,35,36,22,0.002,0.048,0.8,0.003
201911300600,서대문구,31,29,13,0.02,0.017,0.5,0.005
201911300600,은평구,31,28,14,0.004,0.04,0.6,0.004
201911300600,동대문구,47,46,25,0.002,0.045,0.9,0.003
201911300600,성북구,44,44,26,0.002,0.046,0.9,0.003
201911300600,중랑구,41,38,22,0.003,0.037,0.7,0.003
201911300600,도봉구,44,40,24,0.002,0.035,0.9,0.003
201911300600,강북구,33,32,20,0.004,0.032,0.5,0.002
201911300600,노원구,35,35,28,0.002,0.043,0.9,0.005
201911300600,성동구,32,34,24,0.002,0.039,0.6,0.003
201911300600,광진구,30,32,18,0.001,0.032,0.7,0.002
201911300600,금천구,31,35,24,0.001,0.051,0.7,0.004
201911300600,영등포구,28,35,21,0.005,0.043,0.6,0.003
201911300600,강서구,50,58,25,0.002,0.049,0.9,0.004
201911300600,관악구,40,45,24,0.002,0.052,0.8,0.004
